,AAPL,MSFT,AMZN,GOOGL,META,JNJ,JPM,BRK,PG,V,MA,WMT,UNH,INTC,CSCO,KO,PEP,DIS,VZ,T,,,AAPL,MSFT,AMZN,GOOGL,META,JNJ,JPM,BRK,PG,V,MA,WMT,UNH,INTC,CSCO,KO,PEP,DIS,VZ,T
Date,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,,,Linear Return ,,,,,,,,,,,,,,,,,,,
10/04/2023,161.806183,282.213043,102.169998,106.440002,214.75,164.270004,127.889999,312.619995,150.020752,225.98941,360.140015,149.940414,515.179993,32.387375,51.330002,62.689999,182.919998,100.809998,39.349998,19.57,,,-0.015972342,-0.022668459,0.001077797,-0.018262277,-0.006247135,-0.000304303,0.003294877,0.000351941,-0.008277431,0.001946936,-0.003679381,-0.001923127,0.004621585,-0.00883879,0.001170314,-0.002387031,-0.001528379,0.008402491,-0.003292857,-0.004071247
11/04/2023,160.577896,282.871613,99.919998,105.349998,213.850006,163.919998,128.520004,313.700012,149.72261,228.005478,364.130005,149.50209,520.969971,32.218063,50.619999,62.580002,182.559998,100.419998,39.450001,19.690001,,,-0.007591101,0.002333592,-0.02202212,-0.010240548,-0.004190892,-0.002130675,0.004926148,0.003454728,-0.001987338,0.008921073,0.011078997,-0.002923321,0.011238748,-0.005227716,-0.013832125,-0.001754618,-0.001968073,-0.003868664,0.002541372,0.006131886
12/04/2023,159.87886,289.207764,97.830002,104.639999,214,166.110001,128.5,314.549988,150.130066,227.36673,361.779999,148.774841,521.190002,31.889412,50.110001,62.689999,184.380005,97.940002,39.200001,19.77,,,-0.004353252,0.022399388,-0.020916694,-0.006739431,0.000701398,0.013360194,-0.000155649,0.002709519,0.002721406,-0.002801459,-0.006453755,-0.004864474,0.000422349,-0.010200831,-0.01007503,0.001757702,0.009969364,-0.024696236,-0.006337135,0.004062925
13/04/2023,165.331314,285.515869,102.400002,107.43,220.350006,165.839996,128.990005,318.049988,150.825714,232.237228,369.649994,148.924286,526.22998,31.998964,50.799999,63.150002,183.509995,100.839996,39.32,19.959999,,,0.034103658,-0.012765546,0.046713686,0.026662854,0.029672925,-0.001625459,0.003813268,0.011127007,0.004633635,0.021421331,0.021753538,0.001004505,0.009670136,0.003435372,0.013769666,0.007337741,-0.00471857,0.029609903,0.003061199,0.00961047
14/04/2023,164.981812,288.170044,102.510002,108.870003,221.490005,165.669998,138.729996,319.73999,150.060501,233.564651,372.429993,147.918091,511.790009,31.759941,50.540001,63.049999,184.449997,99.900002,39.220001,19.93,,,-0.002113949,0.009296068,0.001074219,0.013404105,0.005173583,-0.001025072,0.075509657,0.005313636,-0.005073492,0.005715806,0.007520625,-0.00675642,-0.027440419,-0.007469711,-0.005118071,-0.001583579,0.005122348,-0.009321639,-0.00254321,-0.001502956
17/04/2023,165.00177,287.740967,102.739998,105.970001,218.860001,161.009995,139.830002,323.790009,150.110184,233.025696,372.76001,148.954163,505.350006,32.008923,50.279999,63.459999,184.830002,100.300003,39.459999,19.790001,,,0.000120971,-0.001488972,0.002243644,-0.026637291,-0.011874143,-0.028128225,0.007929114,0.012666601,0.000331086,-0.00230752,0.000886118,0.007004363,-0.012583292,0.007839498,-0.00514448,0.006502776,0.002060206,0.004004014,0.006119276,-0.007024536
18/04/2023,166.240067,287.820831,102.300003,104.5,217.889999,162.529999,141.399994,324.630005,150.269196,233.145462,372.320007,149.282913,504.480011,31.700186,50.310001,63.560001,184.720001,100.93,38.939999,19.82,,,0.00750475,0.000277555,-0.004282607,-0.01387186,-0.004432066,0.009440433,0.011227862,0.002594262,0.001059302,0.00051396,-0.001180392,0.002207055,-0.001721569,-0.009645342,0.000596699,0.001575827,-0.000595147,0.006281126,-0.013177902,0.001515867
19/04/2023,167.398468,285.485901,104.300003,104.18,215.699997,163.580002,141.220001,323.089996,150.299011,232.117477,372.799988,149.442307,486.200012,31.022959,48.040001,63.68,185.330002,98.75,38.599998,19.700001,,,0.006968242,-0.008112443,0.019550342,-0.003062201,-0.010050952,0.006460364,-0.001272935,-0.00474389,0.000198411,-0.0044092,0.001289163,0.001067731,-0.036235329,-0.021363502,-0.045120254,0.001887964,0.003302301,-0.021599128,-0.008731408,-0.00605444
20/04/2023,166.4198,285.136688,103.809998,105.290001,213.070007,162.690002,140.809998,323.820007,150.850006,234.143524,375,150.398682,487.459991,30.734144,46.580002,63.959999,185.410004,98.07,37.189999,17.65,,,-0.005846338,-0.001223223,-0.004698034,0.010654646,-0.012192814,-0.005440763,-0.002903293,0.002259466,0.003665992,0.008728541,0.00590132,0.006399627,0.002591483,-0.009309718,-0.030391319,0.004396969,0.000431673,-0.006886076,-0.036528473,-0.104060959
21/04/2023,164.792068,281.155365,106.959999,105.410004,212.889999,163.679993,140.539993,324.329987,156.070007,233.594589,375.23999,151.155792,483.820007,30.176426,47.029999,64.050003,185.5,99.57,37.32,18.219999,,,-0.009780879,-0.013962858,0.030343908,0.001139738,-0.00084483,0.006085137,-0.001917513,0.001574887,0.034603916,-0.002344438,0.000639973,0.00503402,-0.007467247,-0.018146528,0.009660734,0.001407192,0.000485389,0.015295197,0.00349559,0.032294561
24/04/2023,165.101639,274.819244,106.209999,105.970001,212.789993,165.179993,140.729996,326.049988,156.350006,232.307098,374.730011,152.1819,488.940002,29.539036,47.389999,63.950001,189.710007,99.68,37.099998,17.530001,,,0.001878555,-0.022536013,-0.007011967,0.00531256,-0.000469754,0.009164223,0.00135195,0.005303244,0.00179406,-0.005511647,-0.001359074,0.006788413,0.010582438,-0.021122117,0.007654689,-0.001561311,0.022695456,0.00110475,-0.005895016,-0.037870364
25/04/2023,163.543793,294.725708,102.57,103.849998,207.550003,162.619995,137.669998,324.339996,156.389999,229.143265,368.529999,150.996414,491.920013,28.762217,47.09,63.849998,188.539993,98.010002,37.299999,17.51,,,-0.009435679,0.072434753,-0.034271717,-0.02000569,-0.024625171,-0.015498233,-0.021743751,-0.00524457,0.000255791,-0.013619184,-0.016545277,-0.007789928,0.00609484,-0.026298048,-0.006330428,-0.001563769,-0.006167382,-0.016753591,0.005390863,-0.001140958
26/04/2023,163.533798,304.16507,104.980003,103.709999,209.399994,163,135.229996,320.529999,154.580002,227.706055,366.76001,150.338913,482.950012,28.931524,46.540001,63.549999,189.690002,96.610001,36.919998,17.200001,,,-6.11151E-05,0.032027617,0.023496178,-0.001348089,0.008913471,0.002336767,-0.017723557,-0.011746923,-0.011573611,-0.006272102,-0.004802836,-0.004354415,-0.018234674,0.005886438,-0.011679741,-0.004698497,0.006099549,-0.014284267,-0.010187695,-0.017704112
27/04/2023,168.177383,306.589783,109.82,107.589996,238.559998,163.699997,137.050003,326.230011,156.470001,228.564392,373.670013,150.807129,490.470001,29.738222,46.560001,63.68,190.889999,99.93,38.790001,17.610001,,,0.028395262,0.007971701,0.04610399,0.037411986,0.139255037,0.00429446,0.013458604,0.017783084,0.012226672,0.003769496,0.018840666,0.003114403,0.015570947,0.027883011,0.000429738,0.002045649,0.006326095,0.034364962,0.050650138,0.023837208
28/04/2023,169.445618,304.893494,105.449997,107.339996,240.320007,163.600006,138.240005,328.549988,156.380005,232.277145,380.029999,150.398682,492.089996,30.933327,47.25,64.150002,191.679993,102.5,38.830002,17.67,,,0.007541056,-0.005532764,-0.039792415,-0.002323636,0.007377637,-0.000610819,0.008682977,0.007111476,-0.000575165,0.016243794,0.017020328,-0.002708406,0.003302944,0.040187507,0.014819566,0.007380685,0.004138478,0.025718003,0.001031219,0.003407098
01/05/2023,169.355743,304.743805,102.050003,107.199997,243.179993,165.029999,141.199997,330.170013,156.570007,232.057571,379.859985,151.016327,495.700012,30.176426,47.34,64.300003,192.25,102.209999,38.709999,17.5,,,-0.000530406,-0.000490955,-0.032242713,-0.001304258,0.01190074,0.008740788,0.021411978,0.004930833,0.001215002,-0.00094531,-0.00044737,0.004106718,0.007336089,-0.024468787,0.001904762,0.002338285,0.002973743,-0.002829278,-0.003090471,-0.009620826
02/05/2023,168.30719,303.736023,103.629997,105.32,239.240005,162.869995,138.919998,325.859985,156.429993,226.538345,376.029999,150.60788,493.390015,29.648588,46.360001,64.010002,192.179993,100.599998,37.669998,17.07,,,-0.006191423,-0.003306981,0.015482547,-0.017537286,-0.016201941,-0.013088554,-0.016147302,-0.013053966,-0.000894258,-0.023783865,-0.010082626,-0.002704655,-0.00466007,-0.017491733,-0.020701289,-0.004510124,-0.000364146,-0.015751893,-0.026866469,-0.024571429
03/05/2023,167.218704,304.743805,103.650002,105.410004,237.029999,162.130005,135.979996,323.220001,156.229996,225.540283,374.899994,150.049988,489.440002,30.525,45.959999,63.650002,193.380005,100.860001,37.98,17.09,,,-0.006467258,0.003317953,0.000193043,0.000854577,-0.009237611,-0.00454344,-0.021163274,-0.00810159,-0.001278508,-0.004405709,-0.003005093,-0.003704268,-0.008005863,0.029559991,-0.008628171,-0.005624121,0.006244209,0.002584523,0.008229414,0.001171646
04/05/2023,165.560989,309.972382,104,104.690002,233.520004,162.679993,134.119995,320,155.509995,225.161041,376.119995,150.470001,487.279999,31.24,45.700001,63.720001,194.270004,97.449997,37.349998,16.91,,,-0.009913454,0.017157287,0.003376729,-0.00683049,-0.014808231,0.003392265,-0.01367849,-0.009962258,-0.004608596,-0.001681482,0.003254204,0.002799154,-0.004413213,0.023423423,-0.00565705,0.001099749,0.004602332,-0.03380928,-0.01658773,-0.010532475
05/05/2023,173.330261,307.976746,105.660004,105.57,232.779999,162.309998,136.740005,323.880005,156.029999,231.32901,384.660004,151.770004,494.279999,30.99,46.25,64.019997,193.350006,100.519997,37.830002,17.129999,,,0.046926948,-0.006438109,0.015961577,0.00840575,-0.003168915,-0.002274373,0.01953482,0.012125016,0.003343862,0.027393589,0.022705544,0.008639616,0.014365457,-0.008002561,0.012034989,0.004708035,-0.004735667,0.031503336,0.012851513,0.013009994
08/05/2023,173.260345,306.330353,105.830002,107.769997,233.270004,161.050003,137.070007,326.140015,155.300003,231.778122,385.51001,152.720001,492.619995,30.77,46.34,63.919998,194.139999,102.970001,37.830002,17.120001,,,-0.000403369,-0.005345835,0.001608915,0.020839225,0.002105013,-0.007762892,0.002413354,0.006977924,-0.004678562,0.001941443,0.002209759,0.006259452,-0.003358428,-0.007099064,0.001945946,-0.001561996,0.004085818,0.0243733,0,-0.000583654
09/05/2023,171.532745,311.628754,106.620003,107.349998,233.369995,161.649994,136.410004,324.869995,153.710007,232.806122,382.940002,152.979996,490.380005,30.1,46.470001,63.389999,194.270004,102.18,37.57,17.02,,,-0.009971122,0.017296363,0.007464811,-0.003897179,0.000428649,0.003725495,-0.00481508,-0.003894094,-0.010238223,0.004435276,-0.006666514,0.001702429,-0.004547095,-0.021774456,0.002805373,-0.008291599,0.000669646,-0.007672147,-0.006872905,-0.00584118
10/05/2023,173.320267,309.433533,110.190002,111.75,233.080002,160.990005,136.479996,322.98999,154.029999,230.820007,382.540009,152.550003,490.070007,29.969999,46.709999,63.5,195.339996,101.139999,37.630001,17.040001,,,0.010420879,-0.007044347,0.033483389,0.040987444,-0.001242632,-0.004082827,0.0005131,-0.005786946,0.00208179,-0.008531197,-0.001044532,-0.002810779,-0.000632159,-0.00431897,0.005164579,0.001735305,0.005507757,-0.010178127,0.001597046,0.001175147
11/05/2023,173.51001,308.296051,112.18,116.57,235.789993,160.779999,136.050003,322.640015,154.389999,231.009995,383.390015,153.119995,488.76001,28.860001,46.369999,63.860001,196.119995,92.309998,37.599998,16.959999,,,0.001094754,-0.003676014,0.018059697,0.043131991,0.011626871,-0.001304466,-0.003150594,-0.001083548,0.002337207,0.0008231,0.002222005,0.003736427,-0.002673081,-0.037036972,-0.007278955,0.005669307,0.003993033,-0.087304737,-0.000797316,-0.004694953
12/05/2023,172.570007,308.784973,110.260002,117.510002,233.809998,159.550003,134.100006,322.48999,155.960007,231.380005,381.920013,153.070007,491.230011,28.950001,46.709999,64.110001,194.270004,91.989998,37.59,17.030001,,,-0.005417572,0.001585885,-0.017115333,0.008063841,-0.008397282,-0.00765018,-0.014332943,-0.000464992,0.010169104,0.001601706,-0.003834221,-0.000326463,0.005053607,0.003118503,0.007332327,0.003914814,-0.009432955,-0.00346658,-0.000265904,0.004127477
15/05/2023,172.070007,311.059998,111.199997,116.510002,238.860001,159.339996,135.229996,323.529999,156.009995,232.809998,383.410004,151.880005,486.859985,29.799999,47.099998,63.939999,193.429993,92.860001,36.77,16.950001,,,-0.002897375,0.007367667,0.008525258,-0.008509914,0.021598747,-0.001316246,0.008426472,0.003224934,0.000320518,0.006180279,0.003901317,-0.007774234,-0.008896089,0.029360897,0.008349369,-0.002651724,-0.004323936,0.009457583,-0.021814312,-0.004697592
16/05/2023,172.070007,314,113.400002,119.510002,238.820007,158.990005,134.320007,323.75,155.740005,230.470001,380.23999,149.779999,479.720001,29.219999,46.919998,63.220001,192.059998,90.980003,36.049999,16.530001,,,0,0.009451559,0.019784218,0.025748862,-0.000167437,-0.002196504,-0.006729195,0.000680002,-0.001730594,-0.010051102,-0.008267948,-0.013826744,-0.014665374,-0.019463088,-0.003821656,-0.011260526,-0.00708264,-0.020245509,-0.019581208,-0.02477876
